CHURN_DATE,HEALTH_SCORE,HEALTH_SCORE_UPDATED_DATE,RELATIONSHIP_STRENGTH,SENTIMENT,LAST_ZENDESK_TICKET_DATE,NPS_SCORE,NPS_SCORE_DATE,LAST_LOGIN,IS_EDITED,IS_DELINQUENT,IS_CONCEPT,NUMBER_OF_CONCEPTS,NUMBER_OF_LOCATIONS,ANNUAL_REVENUE,ANNUAL_HOSPITALITY_GROUP_REVENUE,PARTNERSHIP,BILLING_CITY,BILLING_COUNTRY,BILLING_STATE,BUSINESS_MARKET,BUSINESS_TYPE,SERVICE_STYLE,NEW_OR_EXISTING,CUISINE,INTERESTED_IN_CATERING_STORE,INTERESTED_IN_ECOMMERCE,INTERESTED_IN_GIFT_CARDS,INTERESTED_IN_MENU_MANAGEMENT,INTERESTED_IN_MOBILE_WEB,INTERESTED_IN_SEO,CREATED_DATE,CUSTOMER_SINCE,CUSTOMER_WON_DATE,DATE_OF_FIRST_OPPORTUNITY,LAST_EDIT,LAUNCH_DATE,PAYMENT_PLAN,FREQUENCY,SUBSCRIPTION_ID,SUBSCRIPTION_ITEM_ID,PRODUCT_ID,PRODUCT_QUANTITY,PRODUCT_PRICE,START_DATE,END_DATE
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-13 05:00:00.000 +0000,TRUE,FALSE,1,,2,2388,12938,,New York,United States,New York,New York City (East),Restaurant,Full Service - Fine Dining,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-01-10 20:27:34.000 +0000,2019-03-14 00:00:00.000 +0000,2019-03-14 00:00:00.000 +0000,2018-01-10 20:27:35.000 +0000,2019-11-13 22:00:35.000 +0000,2019-06-27 00:00:00.000 +0000,Monthly,Monthly,sub_EhLv4AhMEbsYTa,si_EhLvEqFdTrvY7d,base_plus_monthly,1,199,2019-03-14 17:19:24.000 +0000,
,70,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-05-13 22:38:51.000 +0000,,,2019-11-06 05:00:00.000 +0000,TRUE,FALSE,1,,1,2388,0,,Bellmore,United States,New York,Long Island,Bar,Bar,Existing Establishment,Bar - Traditional,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,2018-08-14 17:07:41.000 +0000,2018-08-15 00:00:00.000 +0000,2018-08-15 00:00:00.000 +0000,2018-08-14 17:07:42.000 +0000,2019-11-06 14:16:26.000 +0000,2018-10-04 00:00:00.000 +0000,Monthly,Monthly,sub_DQD9XzdboTFohs,si_DQD9PoDiq23bvT,base_plus_monthly,1,199,2018-08-15 11:00:05.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-14 05:00:00.000 +0000,TRUE,FALSE,1,,1,2148,3336,US Foods,Peoria,United States,Illinois,Chicago,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-11-10 19:45:01.000 +0000,2016-11-15 00:00:00.000 +0000,2016-11-15 00:00:00.000 +0000,2016-11-10 20:12:38.000 +0000,2019-11-14 16:56:22.000 +0000,2017-03-31 00:00:00.000 +0000,Monthly,Monthly,sub_9ZHh5L40XVJUXM,si_19G97x2vS2BuzRKb1Yb7nE12,baby,1,99,2016-11-15 15:45:41.000 +0000,2019-03-15 15:45:41.000 -0700
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-14 05:00:00.000 +0000,TRUE,FALSE,1,,1,2148,3336,US Foods,Peoria,United States,Illinois,Chicago,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-11-10 19:45:01.000 +0000,2016-11-15 00:00:00.000 +0000,2016-11-15 00:00:00.000 +0000,2016-11-10 20:12:38.000 +0000,2019-11-14 16:56:22.000 +0000,2017-03-31 00:00:00.000 +0000,Monthly,Monthly,sub_9ZHh5L40XVJUXM,si_EbmaOoBqx1W3h8,base_plus_monthly,1,199,2019-02-27 20:29:13.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-04 05:00:00.000 +0000,FALSE,FALSE,1,1,1,2388,4776,,Hayesville,United States,North Carolina,North Carolina,Restaurant,Full Service - Fine Dining,Existing Establishment,Steakhouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-25 17:33:23.000 +0000,2019-01-25 00:00:00.000 +0000,2019-01-25 00:00:00.000 +0000,2019-01-25 17:33:25.000 +0000,2019-10-11 03:32:18.000 +0000,2019-03-13 00:00:00.000 +0000,Monthly,Monthly,sub_EOyBnxd3HZ0dFb,si_EOyBBP90KhVXhh,base_plus_monthly,1,199,2019-01-24 15:36:17.000 +0000,
,43,2019-08-12 07:00:00.000 +0000,Good,,,,,2019-09-08 04:00:00.000 +0000,FALSE,FALSE,1,1,1,2976,0,,Teaneck,United States,New Jersey,New Jersey,Cafe / Coffee Shop,Fast Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-04 19:37:54.000 +0000,2019-03-04 00:00:00.000 +0000,2019-03-04 00:00:00.000 +0000,2019-03-04 19:37:56.000 +0000,2019-09-08 15:21:58.000 +0000,,Monthly,Monthly,sub_Eddm2ooMJqRIUQ,si_Eddmxp3kxr9gFR,addon_localsync_monthly,1,49,2019-03-04 19:30:41.000 +0000,
,43,2019-08-12 07:00:00.000 +0000,Good,,,,,2019-09-08 04:00:00.000 +0000,FALSE,FALSE,1,1,1,2976,0,,Teaneck,United States,New Jersey,New Jersey,Cafe / Coffee Shop,Fast Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-04 19:37:54.000 +0000,2019-03-04 00:00:00.000 +0000,2019-03-04 00:00:00.000 +0000,2019-03-04 19:37:56.000 +0000,2019-09-08 15:21:58.000 +0000,,Monthly,Monthly,sub_Eddm2ooMJqRIUQ,si_EddmsFBGQnDnwm,base_plus_monthly,1,199,2019-03-04 19:30:41.000 +0000,
,,2019-08-12 07:00:00.000 +0000,Neutral,,,,,,FALSE,FALSE,1,,1,2149,4298,,Tempe,United States,Arizona,Arizona,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-02-15 22:42:53.000 +0000,2019-02-15 00:00:00.000 +0000,2019-02-15 00:00:00.000 +0000,2019-02-15 22:48:02.000 +0000,,,Yearly,Annual,sub_EXHLe8EShUFgwv,si_EXHLyFTFjk67mC,base_plus_yearly,1,2149,2019-02-15 19:56:16.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,,2019-11-11 18:01:34.000 +0000,,,2019-11-11 05:00:00.000 +0000,FALSE,FALSE,1,,1,948,0,US Foods,Peoria,United States,Arizona,Arizona,Restaurant,Full Service - Fine Dining,New Opening,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-06-01 17:36:05.000 +0000,2017-06-01 00:00:00.000 +0000,2017-06-01 00:00:00.000 +0000,2017-06-01 17:36:06.000 +0000,2019-10-27 22:26:43.000 +0000,2017-07-29 00:00:00.000 +0000,Monthly,Monthly,sub_AlUoDrtzMiiRzy,si_1APxob2vS2BuzRKb8GJ3Q3QI,baby,1,99,2017-06-01 18:14:34.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2018-06-07 04:00:00.000 +0000,FALSE,FALSE,1,,1,948,1896,US Foods,Clinton,United States,North Carolina,North Carolina,Restaurant,Bar,Existing Establishment,Seafood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-04-18 22:26:37.000 +0000,2017-04-17 00:00:00.000 +0000,2017-04-17 00:00:00.000 +0000,2017-04-18 22:55:33.000 +0000,,2018-04-19 00:00:00.000 +0000,Monthly,Monthly,sub_AUdaG8lEP4RUsU,si_1A9eJl2vS2BuzRKbPl1tc7Gi,baby,1,99,2017-04-17 18:11:17.000 +0000,
,75,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-08-14 22:02:42.000 +0000,10,2019-10-25 04:00:00.000 +0000,2019-10-29 04:00:00.000 +0000,FALSE,FALSE,1,,1,1908,0,US Foods,Frederick,United States,Maryland,Maryland,Restaurant,Full Service - Casual,Existing Establishment,Italian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-11-27 22:49:08.000 +0000,2019-01-30 00:00:00.000 +0000,2019-01-30 00:00:00.000 +0000,2018-11-27 22:49:09.000 +0000,2019-10-29 22:34:49.000 +0000,2019-04-11 00:00:00.000 +0000,Monthly,Monthly,sub_EW9OvauDvtCNfJ,si_EW9OR5z5KxOLkI,base_plus_monthly,1,199,2019-02-12 19:38:29.000 +0000,
,53,2019-11-08 00:31:00.000 +0000,Neutral,,,10,2019-05-01 04:00:00.000 +0000,2019-11-10 05:00:00.000 +0000,FALSE,FALSE,1,,1,1428,0,,Mooresville,United States,North Carolina,,Restaurant,Full Service - Casual,Existing Establishment,Sushi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-19 14:14:03.000 +0000,2019-03-27 00:00:00.000 +0000,2019-03-27 00:00:00.000 +0000,2019-03-19 14:14:04.000 +0000,2019-11-10 03:59:34.000 +0000,2019-04-11 00:00:00.000 +0000,Monthly,Monthly,sub_EmC04h2cke5vYs,si_EmC0yjAM4GnZ6q,base_essentials_monthly,1,119,2019-03-27 15:25:05.000 +0000,
,46,2019-11-08 00:31:00.000 +0000,Neutral,,,7,2019-03-14 04:00:00.000 +0000,2019-11-12 05:00:00.000 +0000,FALSE,FALSE,1,1,3,2388,0,,Brooklyn,United States,New York,New York (City),Restaurant,Full Service - Casual,Existing Establishment,Barbecue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-25 16:05:28.000 +0000,2019-01-30 00:00:00.000 +0000,2019-01-30 00:00:00.000 +0000,2019-01-25 16:05:29.000 +0000,2019-10-30 15:26:57.000 +0000,2019-02-27 00:00:00.000 +0000,Monthly,Monthly,sub_ERH4sN4G7BhuMe,si_ERH4VyxPdGN4Mf,base_plus_monthly,1,199,2019-01-30 19:14:42.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-10 13:45:26.000 +0000,,,2019-11-10 05:00:00.000 +0000,TRUE,FALSE,1,,1,2148,0,,San Francisco,United States,California,San Francisco,Restaurant,Full Service - Fine Dining,Existing Establishment,Steakhouse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-01-07 23:17:46.000 +0000,2018-01-13 00:00:00.000 +0000,2018-01-13 00:00:00.000 +0000,2018-01-07 23:17:47.000 +0000,2019-11-10 16:49:29.000 +0000,2018-03-28 00:00:00.000 +0000,Yearly,Annual,sub_C89kS6GfeeOmnj,si_C89kESOLb0FiOT,plus_yearly,1,2148,2018-01-13 18:09:09.000 +0000,
,50,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-12 05:00:00.000 +0000,TRUE,FALSE,1,,1,2388,0,,Brooklyn,United States,New York,New York (City),Restaurant,Full Service - Fine Dining,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2016-08-04 16:40:52.000 +0000,2016-05-31 00:00:00.000 +0000,2016-05-31 00:00:00.000 +0000,2016-08-20 18:22:43.000 +0000,2019-11-12 18:17:38.000 +0000,2016-08-22 00:00:00.000 +0000,Monthly,Monthly,sub_8YMr2rD04dEi5c,si_18TwXI2vS2BuzRKb8pgHVTrt,plus,1,199,2016-05-31 16:54:02.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-30 04:00:00.000 +0000,FALSE,FALSE,1,,1,1188,0,US Foods,Annawan,United States,Illinois,Illinois,Restaurant,Full Service - Casual,Existing Establishment,American (Traditional),TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2018-10-17 15:48:10.000 +0000,2018-10-29 00:00:00.000 +0000,2018-10-29 00:00:00.000 +0000,2018-10-17 15:48:12.000 +0000,2019-08-31 10:01:48.000 +0000,2018-11-21 00:00:00.000 +0000,Monthly,Monthly,sub_DsPN7b7owggIc9,si_DsPNtdWbSVaIW9,base_essentials_monthly,1,119,2018-10-29 17:30:15.000 +0000,
,83,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-10-22 16:41:42.000 +0000,,,2019-05-14 04:00:00.000 +0000,TRUE,FALSE,1,,1,4176,0,,Los Angeles,United States,California,Los Angeles,Bakery / Confectionary,Fast Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-09-04 17:48:23.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-04 17:48:24.000 +0000,2019-05-13 19:18:52.000 +0000,2018-12-18 00:00:00.000 +0000,Monthly,Monthly,sub_DYcnxarb9QZ3i4,si_DYcnlL3mP2hs3L,addon_catering_store_monthly,1,139,2018-09-06 22:02:00.000 +0000,2019-01-06 22:01:59.000 -0800
,83,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-10-22 16:41:42.000 +0000,,,2019-05-14 04:00:00.000 +0000,TRUE,FALSE,1,,1,4176,0,,Los Angeles,United States,California,Los Angeles,Bakery / Confectionary,Fast Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-09-04 17:48:23.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-04 17:48:24.000 +0000,2019-05-13 19:18:52.000 +0000,2018-12-18 00:00:00.000 +0000,Monthly,Monthly,sub_DYcnxarb9QZ3i4,si_DYcnZkrZrWehMu,base_plus_monthly,1,199,2018-09-06 22:02:00.000 +0000,
,83,2019-11-08 00:31:00.000 +0000,Good,neutral,2019-10-22 16:41:42.000 +0000,,,2019-05-14 04:00:00.000 +0000,TRUE,FALSE,1,,1,4176,0,,Los Angeles,United States,California,Los Angeles,Bakery / Confectionary,Fast Casual,Existing Establishment,Baked Goods / Confections,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-09-04 17:48:23.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-06 00:00:00.000 +0000,2018-09-04 17:48:24.000 +0000,2019-05-13 19:18:52.000 +0000,2018-12-18 00:00:00.000 +0000,Monthly,Monthly,sub_DYcnxarb9QZ3i4,si_DYcn2BUfxEWH7K,addon_private_events_yearly,1,149,2018-09-06 22:02:00.000 +0000,
,71,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-10-21 04:00:00.000 +0000,TRUE,FALSE,1,1,6,,0,US Foods,Charleston,United States,South Carolina,,Restaurant,Full Service - Casual,Existing Establishment,Japanese,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-17 20:13:06.000 +0000,2019-08-05 00:00:00.000 +0000,2019-08-05 00:00:00.000 +0000,2019-07-17 20:13:09.000 +0000,2019-10-20 22:01:22.000 +0000,2019-08-26 00:00:00.000 +0000,Monthly,Monthly,sub_FZGP2YfiNGRRsl,si_FZGP7cEmAxoj8W,base_plus_monthly,1,199,2019-08-05 15:13:53.000 +0000,
,,,Good,,,,,2019-11-11 05:00:00.000 +0000,FALSE,FALSE,1,1,1,,0,,Mobile,United States,Alabama,,Restaurant,Full Service - Casual,New Opening,Southern / Creole,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-08-16 19:39:20.000 +0000,2019-08-30 00:00:00.000 +0000,2019-08-30 00:00:00.000 +0000,2019-08-16 19:39:21.000 +0000,,2019-11-08 00:00:00.000 +0000,Monthly,Monthly,sub_FiWwVfJH9eRpv6,si_FiWw5uiCEj5Jjd,base_essentials_monthly,1,119,2019-08-30 08:55:18.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-06-24 04:00:00.000 +0000,FALSE,FALSE,1,,1,468,0,US Foods,Fort Myers,United States,Florida,Florida,Deli,Fast Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-03-15 15:21:34.000 +0000,2018-04-17 00:00:00.000 +0000,2018-04-17 00:00:00.000 +0000,2018-03-15 15:21:34.000 +0000,2019-06-24 17:56:29.000 +0000,2018-05-02 00:00:00.000 +0000,Monthly,Monthly,sub_ChOmqLZzU2S6d0,si_ChOmLba2hTkNW1,pro,1,49,2018-04-17 20:01:00.000 +0000,
,60,2019-08-12 07:00:00.000 +0000,Neutral,,,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,1,1,1285,7729,,Southampton,United States,New York,,Event Space,Other,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-03-18 16:20:05.000 +0000,2019-04-11 00:00:00.000 +0000,2019-04-11 00:00:00.000 +0000,2019-03-18 16:20:07.000 +0000,2019-09-20 14:49:44.000 +0000,,Yearly,Annual,sub_EraaYscQWuhpWz,si_Eraaf4z5MVDPIF,base_essentials_yearly,1,1285,2019-04-11 01:09:14.000 +0000,
,64,2019-11-08 00:31:00.000 +0000,Good,,,,,2019-11-13 05:00:00.000 +0000,TRUE,FALSE,1,,3,2388,0,US Foods,Waterbury,United States,Vermont,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-12-18 22:36:28.000 +0000,2018-12-18 00:00:00.000 +0000,2018-12-18 00:00:00.000 +0000,2018-12-18 22:36:30.000 +0000,2019-11-13 19:13:29.000 +0000,2019-07-22 00:00:00.000 +0000,Monthly,Monthly,sub_EA7RLFMeWojLDh,si_EA7Rpf8muPDsb1,base_plus_monthly,1,199,2018-12-16 00:09:38.000 +0000,
,,,,,,,,,FALSE,FALSE,1,1,2,0,0,US Foods,New Rochelle,United States,New York,New York - Westchester,Restaurant,Full Service - Casual,Existing Establishment,Italian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-08-23 00:23:15.000 +0000,2019-09-30 00:00:00.000 +0000,2019-09-30 00:00:00.000 +0000,2018-08-23 00:23:16.000 +0000,,,Monthly,Monthly,sub_FuJILB0bJWKuBM,si_FuJIZD1Gzz7YKr,base_plus_monthly,1,199,2019-09-30 19:36:44.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-11-08 05:00:00.000 +0000,TRUE,FALSE,1,1,1,2388,9528,,Boston,United States,Massachusetts,,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-01 19:09:03.000 +0000,2019-04-01 00:00:00.000 +0000,2019-04-01 00:00:00.000 +0000,2019-04-01 20:56:55.000 +0000,2019-11-08 22:03:43.000 +0000,2019-07-31 00:00:00.000 +0000,Monthly,Monthly,sub_Eo8v7PKoY20h5Q,si_Eo8v1l5pUg32KE,base_plus_monthly,1,199,2019-04-01 20:22:04.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-10-03 04:00:00.000 +0000,FALSE,FALSE,1,1,1,1428,0,,Charlotte,United States,North Carolina,,Restaurant,Fast Casual,New Opening,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-06-20 21:18:14.000 +0000,2019-06-27 00:00:00.000 +0000,2019-06-27 00:00:00.000 +0000,2019-06-20 21:18:15.000 +0000,2019-09-26 01:50:38.000 +0000,2019-09-25 00:00:00.000 +0000,Monthly,Monthly,sub_FKeX7KDG0n2WfU,si_FKeX0Hvk6ZH2sG,base_essentials_monthly,1,119,2019-06-27 15:09:28.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,,,,,,2019-10-29 04:00:00.000 +0000,TRUE,FALSE,1,1,1,1908,0,US Foods,Seattle,United States,Washington,,Bar,Full Service - Casual,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-01 22:58:44.000 +0000,2019-07-15 00:00:00.000 +0000,2019-07-15 00:00:00.000 +0000,2019-07-01 22:58:46.000 +0000,2019-10-29 01:32:46.000 +0000,2019-09-13 00:00:00.000 +0000,Monthly,Monthly,sub_FRPPQnpt6ke5NM,si_FRPPGViKDy52wo,base_plus_monthly,1,199,2019-07-15 15:59:37.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-07-10 04:00:00.000 +0000,FALSE,FALSE,1,,2,2388,4776,,Greenville,United States,South Carolina,South Carolina,Restaurant,Full Service - Casual,Existing Establishment,Mexican,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-05-29 14:28:07.000 +0000,2018-06-15 00:00:00.000 +0000,2018-06-15 00:00:00.000 +0000,2018-05-29 14:28:07.000 +0000,2019-06-05 12:26:03.000 +0000,2019-07-11 00:00:00.000 +0000,Monthly,Monthly,sub_D3UPfEG1aQ6Tif,si_D3UP7oLWWAAxcY,plus,1,199,2018-06-15 19:17:58.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-05-17 04:00:00.000 +0000,FALSE,FALSE,1,,1,1188,0,US Foods,Newport News,United States,Virginia,Virginia / West Virginia,Restaurant,Full Service - Casual,Existing Establishment,Italian,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-04-05 09:43:13.000 +0000,2018-04-05 00:00:00.000 +0000,2018-04-05 00:00:00.000 +0000,2018-04-05 09:43:14.000 +0000,2019-05-17 19:08:27.000 +0000,2018-05-03 00:00:00.000 +0000,Monthly,Monthly,sub_CcVGps74jDpp7c,si_CcVGblyQCeRE7v,essentials,1,119,2018-04-04 18:23:11.000 +0000,
,60,2019-11-08 00:31:00.000 +0000,Neutral,neutral,2019-07-17 15:31:47.000 +0000,,,2019-11-14 05:00:00.000 +0000,FALSE,FALSE,1,,1,2149,6925,,Plymouth,United States,Michigan,Michigan,Restaurant,Full Service - Casual,Existing Establishment,Seafood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-01-16 16:40:08.000 +0000,2019-01-17 00:00:00.000 +0000,2019-01-17 00:00:00.000 +0000,2019-01-16 21:15:16.000 +0000,2019-11-01 20:55:54.000 +0000,2019-06-05 00:00:00.000 +0000,Yearly,Annual,sub_EML1WdsDBTz5t8,si_EML1HaslHhl71Z,base_plus_yearly,1,2149,2019-01-17 14:59:21.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-04-26 04:00:00.000 +0000,FALSE,TRUE,1,,1,468,0,US Foods,McKinney,United States,Texas,Texas,Restaurant,Fast Casual,Existing Establishment,Burgers,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-10-16 18:31:03.000 +0000,2018-10-23 00:00:00.000 +0000,2018-10-23 00:00:00.000 +0000,2018-10-16 18:31:05.000 +0000,,2018-10-26 00:00:00.000 +0000,Monthly,Monthly,sub_DpqeufhSf9wYSx,si_Dpqe90yw5DRSNH,base_express_monthly,1,49,2018-10-22 21:29:03.000 +0000,
,43,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2019-09-22 04:00:00.000 +0000,FALSE,FALSE,1,2,1,1908,0,US Foods,Fort Worth,United States,Texas,Texas,Restaurant,Full Service - Casual,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-02-04 16:44:16.000 +0000,2019-03-29 00:00:00.000 +0000,2019-03-29 00:00:00.000 +0000,2019-02-04 16:44:17.000 +0000,2019-09-16 01:47:44.000 +0000,2019-07-30 00:00:00.000 +0000,Monthly,Monthly,sub_En13YSclPP6CiJ,si_En13TudO1OgC67,base_plus_monthly,1,199,2019-03-29 20:10:11.000 +0000,
,40,2019-11-08 00:31:00.000 +0000,Neutral,,,,,2018-12-14 05:00:00.000 +0000,FALSE,FALSE,1,,1,948,0,US Foods,Fayetteville,United States,North Carolina,North Carolina,Restaurant,Full Service - Casual,Existing Establishment,Seafood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2017-08-31 23:22:41.000 +0000,2017-08-31 00:00:00.000 +0000,2017-08-31 00:00:00.000 +0000,2017-08-31 23:35:09.000 +0000,2018-12-14 01:58:17.000 +0000,2018-10-26 00:00:00.000 +0000,Yearly,Annual,sub_BJZpxuazmSUQGv,si_1Awwfe2vS2BuzRKbCLslE5ou,essentials_yearly,1,1188,2017-08-31 17:41:39.000 +0000,
,,,,,,,,2019-11-10 05:00:00.000 +0000,FALSE,FALSE,1,9,1,,0,US Foods,Bozeman,United States,Montana,,Restaurant,Full Service - Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-23 16:02:31.000 +0000,2019-10-15 00:00:00.000 +0000,2019-10-15 00:00:00.000 +0000,2019-10-15 20:18:33.000 +0000,,,Monthly,Monthly,sub_FzelLP1vrG8C5j,si_FzelHnKH9eCYti,addon_localsync_monthly,1,49,2019-10-15 02:07:58.000 +0000,
,,,,,,,,2019-11-10 05:00:00.000 +0000,FALSE,FALSE,1,9,1,,0,US Foods,Bozeman,United States,Montana,,Restaurant,Full Service - Casual,Existing Establishment,Deli / Sandwiches,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-23 16:02:31.000 +0000,2019-10-15 00:00:00.000 +0000,2019-10-15 00:00:00.000 +0000,2019-10-15 20:18:33.000 +0000,,,Monthly,Monthly,sub_FzelLP1vrG8C5j,si_FzelMvQauEUCm4,base_plus_monthly,1,199,2019-10-15 02:07:58.000 +0000,
,,,,,,,,2019-11-13 05:00:00.000 +0000,FALSE,FALSE,1,1,1,1285,0,,New Orleans,United States,Louisiana,,Catering,Other,New Opening,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-07-17 16:09:16.000 +0000,2019-07-17 00:00:00.000 +0000,2019-07-17 00:00:00.000 +0000,2019-07-17 16:13:20.000 +0000,,,Yearly,Annual,sub_FVDDcxUyNenjMj,si_FVDDYL30DgzZZh,base_essentials_yearly,1,1285,2019-07-25 19:39:27.000 +0000,
,66,2019-11-08 00:31:00.000 +0000,Neutral,,2018-05-03 22:18:24.000 +0000,10,2019-01-30 05:00:00.000 +0000,2019-10-24 04:00:00.000 +0000,FALSE,FALSE,1,,1,468,0,US Foods,Key Largo,United States,Florida,Florida,Restaurant,Full Service - Casual,Existing Establishment,Seafood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2018-02-26 20:50:20.000 +0000,2018-03-08 00:00:00.000 +0000,2018-03-08 00:00:00.000 +0000,2018-02-26 20:50:20.000 +0000,2019-09-12 18:48:27.000 +0000,2018-03-20 00:00:00.000 +0000,Monthly,Monthly,sub_CRyw5hBXVmUXKx,si_CRyw2lSqDorCAt,pro,1,49,2018-03-07 16:18:35.000 +0000,
,,2019-08-12 07:00:00.000 +0000,Neutral,,,,,,FALSE,FALSE,1,1,2,2976,0,,Menifee,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-15 19:21:09.000 +0000,2019-04-18 00:00:00.000 +0000,2019-04-18 00:00:00.000 +0000,2019-04-15 19:21:11.000 +0000,,,Monthly,Monthly,sub_EuStZy49Q5crZF,si_EuSt5krhv5stZz,base_plus_monthly,1,199,2019-04-18 17:24:04.000 +0000,
,,2019-08-12 07:00:00.000 +0000,Neutral,,,,,,FALSE,FALSE,1,1,2,2976,0,,Menifee,United States,California,,Restaurant,Full Service - Casual,Existing Establishment,American (New),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2019-04-15 19:21:09.000 +0000,2019-04-18 00:00:00.000 +0000,2019-04-18 00:00:00.000 +0000,2019-04-15 19:21:11.000 +0000,,,Monthly,Monthly,sub_EuStZy49Q5crZF,si_EuSt1tnYBshJGt,addon_localsync_monthly,1,49,2019-04-18 17:24:04.000 +0000,
